image_id,question,predicted_answer,ground_truth_answers,vqa_accuracy
106849,What kind of store are they in?,wine,wine|liquor|wint store|liquor|liquor|liquor|liquor|liquor|liquor|wine store,0.3333333333333333
403481,"What 2 words that start with the letter ""L"" appear on the sign?",l,"look listen|look listen|look, listen|look listen|look listen|look listen|look listen|look, listen|look listen|look listen",0.0
253755,Is there a bridge in the picture?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|above and middle,1.0
404931,Is there a bus spot open?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
113333,What's on the brown wall?,traffic,posters|graffiti|books|mural|mural|graffiti|pictures|art|signs|pictures,0.0
261050,Are the men having fun?,yes,no|no|no|no|no|no|no|no|no|no,0.0
89894,Is this a vase?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
102906,What is the blur effect used on this photo?,traffic,"filter|roadway|blur|blur|field of view|shadow|blur|lights, trees and sky|distortion|background",0.0
404534,What is the name of the Diner?,de,court|court order|court diner|court|court|court diner|court|comfort diner|court square|court diner,0.0
398818,How many bananas are on the counter?,2,4|4|4|4|4|4|4|4|4|4,0.0
64439,What is the lady getting ready to do?,b,hit tennis ball|hit tennis ball|hit ball|hit tennis ball|hit ball|hit ball|play tennis|hit ball|hit ball|play tennis,0.0
325720,What is the machine in the back?,truck,asphalt truck|dumpster|house|truck|hot tar machine|boat|truck|cement spreader|van|truck,1.0
274083,Why are there so many people?,tourist,city|trip|to ride bus|it's rush hour|city street|city|waiting for bus|busy|tour bus|getting on bus,0.0
518133,Does the man on the left have a regular haircut?,no,no|no|no|no|no|no|no|no|no|no,1.0
323766,Is this a doughnut factory?,yes,no|no|no|no|no|no|no|no|no|no,0.0
250870,What type of vehicle is this?,horse,horse|horse|equine|horse|horse|horse|horse|horse|horse|horse,1.0
379402,Are they taking a bite of a sandwich?,yes,no|no|no|no|no|no|no|no|no|no,0.0
111593,What is the meaning of the words on his shirt?,happy,make poverty history|stop poverty|abolish poverty|take action to get rid of poverty|make poverty history|eliminate poverty|eradicate poverty|end poverty|to get rid of poverty|make poverty history,0.0
563920,What's stepping on the banana?,banana,sandal|shoe|shoe|shoe|shoe|shoe|shoe|shoe|shoe|foot,0.0
446285,What is the man riding on?,skateboard,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard,1.0
184172,What sport are they practicing?,surfing,wakeboarding|surfing|surfing|suping|surfing|paddle boarding|surfing|paddle boarding|surfboarding|paddle boarding,1.0
31730,What color is the wall?,white,"tan|beige swirls|beige|tan,white|tan|cream|tan|brown|beige|tan",0.0
423464,How hard is the guy going to hit the ground?,hard,very hard|hard|hard|as hard as his weight|not too badly|hard|not hard|not very|very hard|very,1.0
294176,How many clocks do you see?,1,4|4|4|4|4|4|4|4|4|4,0.0
153797,What sport is he playing?,baseball,baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball|baseball,1.0
171970,What is the truck traveling on top of?,road,wheels|road|pavement|road|street|road|road|road|concrete|road,1.0
464153,Are the steps in good condition?,yes,no|no|no|no|no|no|no|no|no|no,0.0
514083,How many tires are there?,2,1|5|1|5|1|1|1|1|1|1,0.0
12700,What pattern is the wallpaper?,floral,stripes|stripes|stripes|stripes|striped|stripes|stripes|stripes|stripes and floral|striped,0.0
205332,Is the man on a boat?,no,no|no|no|no|no|no|no|no|no|no,1.0
347558,Are the appliances new?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
545920,Is the bike attached to the fence?,no,yes|yes|yes|no|no|no|yes|yes|yes|no,1.0
159440,What type of sport is this?,horse,horseback riding|equestrian|horse jumping|horseback riding|horse jumping|horse jumping|horse jumping|jumping|horse jumping|steeplechase,0.0
3217,Is there a pathway?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
423962,How many pairs of red socks do you see?,one,2|2|2|2|2|2|2|3|3|2,0.0
523315,Is the picture bright?,yes,no|yes|yes|no|no|no|no|no|yes|yes,1.0
32038,Is this a berry pie?,yes,no|no|no|no|no|no|no|no|no|no,0.0
301817,Is that a fibonacci spiral on the side of the building?,yes,no|no|no|no|no|no|no|no|no|no,0.0
549687,How many giraffes are visible?,2,2|2|2|2|2|2|2|2|2|yes,1.0
570116,What is the boy holding?,ball,ball|soccer ball|soccer ball|ball|ball|ball|soccer ball|ball|ball|soccer ball,1.0
495732,How many shoes do you see?,2,5|5|5|5|5|3|5|5|5|5,0.0
52267,"From the position of the child's skis, would the child move faster or slower?",faster,slower|faster|slower|slower|slower|slower|faster|slower|slower|faster,1.0
337619,How many red sails on the sea?,1,0|0|0|0|0|0|0|0|0|0,0.0
213739,How many sheep are eating?,5,3|5|3|5|3|3|5|3|3|hay,1.0
215132,What color is the wall the TV is hanging on?,blue,black|yellow green|green|green|green|black|green|green|green|green,0.0
166527,Do the focal points illustrated here seem to compose a face?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
525439,How many green wheels are there?,1,4|3|4|3|3|3|3|3|3|3,0.0
459923,What kind of water is shown?,ocean,ocean|ocean|rough|ocean|ocean|ocean|ocean water|ocean|brown|ocean,1.0
12413,What object will the girl be riding?,snowboard,lift|snowboard|snowboard|snowboard|snowboard|ski lift|ski lift|snowboard|snowboard|ski lift,1.0
64359,What animal is in this photo?,giraffe,"zebra|zebra and giraffe|zebra and giraffe|zebra/giraffe|zebra|zebra, giraffe|zebra, giraffe|zebras and giraffes|zebra|zebra, giraffe",0.0
14821,Does the chair look velvety soft?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
275270,What color is the towel?,white,"white|white|white|cream|white|white|white with blue, gray and green|white|beige|green",1.0
512139,What is the girl holding?,racket,tennis racket|tennis racket|tennis racket|tennis racket|tennis racquet|tennis racket|racket|racket|racket|tennis racquet,1.0
179181,What color stripe is around the train doors?,red,orange|yellow|yellow|yellow|orange|orange|yellow|red|black|yellow,0.3333333333333333
143458,Do you feel the people has panic?,yes,yes|no|no|no|yes|yes|no|no|no|yes,1.0
571038,Is this homemade pizza?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
267434,How many cows?,5,few|7|7|7|7|7|7|7|7|7,0.0
171335,What time is it?,5:30,1:39|2:40|2:45 pm|1:39|1:39|1:39|1:40|1:40|1:40|1:40,0.0
208830,Are the church's stones very clean?,yes,yes|no|yes|yes|yes|yes|yes|yes|yes|yes,1.0
467107,What are the people doing?,talking,shaking hands|shaking hands|shaking hands|shaking hands|shaking|shaking hands|shaking hands|shaking hands|handshaking|shaking hands,0.0
315384,Is everyone wearing a helmet?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
444672,Where is the trash bin?,floor,under sink|behind toilet|next to toilet|behind toilet|left|between toilet and sink|no|under sink|by toilet|no,0.0
353695,What is the goat standing on?,grass,grass|grass|grass|hill|hill|grass|hill|grass|mountain|grass,1.0
350675,Is this a real photo?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
172733,Is the man wearing pants?,no,yes|yes|yes|yes|yes|no|yes|yes|yes|yes,0.3333333333333333
509826,What is the person casting the shadow on the left doing?,skateboarding,skateboarding|skateboarding|skateboarding|riding scooter|skateboarding|skateboarding|skateboarding|skateboarding|skateboarding|skating,1.0
498532,What time is it?,5:30,9:01|9:00|9:00|9:02|9:01|9:00|9:00|9|9:01|9:01,0.0
393410,Is there a seagull?,yes,no|no|no|no|no|no|no|no|no|no,0.0
479334,What picture is on the O?,red,man|bush|bush|george w bush|george bush|george bush|bush|george w bush|bush|president bush,0.0
222635,What room is this set up in?,living room,living|living|living|living room|living room|living room|living room|living room|living room|living room,1.0
95417,What mode of transportation is he using?,bike,skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard|skateboard,0.0
176828,Where is the airline shown here based?,japan,japan|unsure cannot see logo|jal|india|japan|japan|china|jal|jal|japan,1.0
395463,Where was the picture taken of the chefs?,kitchen,kitchen|kitchen|restaurant|restaurant|restaurant|table|at cooking school|restaurant|class|cooking class,0.6666666666666666
569767,Who are riding the horses?,people,"people|people|people|2 people|man, woman|people|people|people|men|friends",1.0
92091,Is the bear fuzzy?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
492444,How many boys are present?,2,2|2|2|2|2|2|2|2|1|2,1.0
60596,Is this a girl's or boy's room?,girl,boy's|boys|boy's room|boy's|boy|boy's|boy|both|boys|boy's room,0.0
325557,How many bikes?,1,1|2|3|2|2|2|2|1|1|1,1.0
275843,Is the driver visible?,yes,no|no|no|no|no|no|no|no|no|no,0.0
276066,Can the giraffes roam freely?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
78093,Is the person on the snow?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
433204,How many people are in this picture?,1,5|5|4|3|5|5|4|4|4|5,0.0
253441,Is there a towel hanging in this bathroom?,yes,no|no|no|no|no|no|no|no|no|no,0.0
30356,Where is the toilet sitting?,floor,floor|bathroom|on floor|cat|on ground in bathroom|bathroom|bathroom|on ground|bathroom floor|in bathroom on floor,0.3333333333333333
281101,What color shirt is the man wearing?,blue,"yellow|yellow|yellow|yellow|yellow|yellow, red, and blue|yellow|yellow, blue orange|yellow|yellow",0.0
133251,What color is the animal?,black,"black|black, brown, white|black|black, white|black|black and white|brown|black and white|black|brown",1.0
498274,What color is the middle line on the bus?,white,gray|white|green|white|black|white|silver|green|gray|black,1.0
308974,Is that kite attached to a person?,no,yes|yes|no|yes|no|yes|yes|no|yes|yes,1.0
478220,Which building is the tallest?,tower,front one|one on left|tall left|one on left|far left|one to far left|far left|one on left|clock tower|building on left,0.0
116046,Is the man on the right wearing long sleeves?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
137954,Who took this picture?,child,photographer|mother|other|wife|photographer|person|unknown|photographer|i don't know|cameraman,0.0
552883,What is the color scheme?,white,white and light green|mint|sea green and beige|green and birch|green brown|green and brown|sea green|light|green|pale green and gray,0.0
236412,What white substance is pictured?,cheese,cheese|mozzarella cheese|cheese|mozzarella|cheese|cheese|cheese|cheese|cheese|cheese,1.0
229753,Are those antennas coming out of the giraffes head?,yes,yes|no|no|no|no|yes|no|no|no|yes,1.0
499388,What method of transport is depicted?,car,car|car|car|car|car|van|suv|car|car|car,1.0
174671,How many kite surfers are in the picture?,2,3|2|3|1|2|2|1|2|2|1,1.0
225312,Is the door of the microwave oven?,yes,no|no|no|no|closed|no|no|yes|yes|no,0.6666666666666666
558673,Are any lights on?,no,no|no|no|no|no|no|no|no|no|no,1.0
98801,What is the color of the surfboard?,white,"white|white|white|white|white/blue/|white|white|white,red,yellow and black|white|white,blue,red,yellow",1.0
114235,Is this a passenger train?,yes,yes|no|yes|yes|yes|no|no|yes|yes|yes,1.0
173008,Is this the last banana?,no,no|no|no|no|no|no|no|no|yes|yes,1.0
438093,Where is the fork?,late,behind|on plate|in bowl|near plate|on plate|plate|on left|bottom left|on plate|bottom left,0.0
351744,Is one light brighter than the other on the front of the train?,yes,yes|yes|yes|yes|no|yes|yes|yes|yes|yes,1.0
540784,Are there six windows on this tower?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
480664,Are the flowers real?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
165225,Is this a classroom?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
411086,What is hanging from the woman's neck?,hat,eating|carabiner|back brace|vest|vest|harness|life jacket|vest|harness|necklace,0.0
413058,Are the two laptops identical?,no,no|no|no|no|no|no|no|no|no|no,1.0
381037,How many cats are there?,1,1|1|1|1|1|1|1|1|1|gray,1.0
355234,What are the people sitting under in the back?,sheep,unanswerable|table|nothing|chairs|fence|canopy|judges|nothing|table|tables,0.0
141910,Is this a conventional bathroom?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
309316,Would you wanna be a fireman?,yes,no|no|no|yes|no|no|no|no|yes|yes,1.0
107661,What are they playing?,frisbee,frisbee|frisbee|frisbee|frisbee|frisbee|frisby|frisbee|frisbee|frisbee|frisbee,1.0
393277,What color is the dome of the building off in the distance?,blue,red|red|brown|red|no dome|gray|white|not seen|red|red,0.0
288491,What is the man doing?,surfing,surfboarding|surfing|surfing|surfing|canal surfing|surfing|surfboarding|surfing|surfing|surfing,1.0
395975,Is the fireplace a gas?,yes,no|no|no|no|no|no|no|no|no|no,0.0
175212,What is the picture showing?,bathroom,bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom,1.0
392905,Is the elephant confined?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
54627,What are the animals in this picture?,horses,horses|horses|horses|horses|horse|horses|horses|horses|horses|horses,1.0
383384,Will this game be televised?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
32001,How many children are there?,1,1|1|1|1|1|1|1|1|1|1,1.0
226170,What is there to drink?,water,water|water|water|water|water|water|water|water|water|water,1.0
319541,Is the couple relaxing?,no,yes|yes|yes|yes|yes|yes|no|yes|yes|yes,0.3333333333333333
417606,What time of year is it?,spring,summer|summer|spring|summer|spring|summer|fall|spring|spring|summer,1.0
343934,What type of art is on the walls?,graffiti,graffiti|graffiti|graffiti|paint|graffiti|graffiti|graffiti|graffiti|graffiti|graffiti,1.0
138639,What country's flag hangs on the right?,usa,american|united states of america|usa|american|us|usa|america|usa|north america|usa,1.0
507235,Is there corn in the bowl?,yes,no|no|no|no|no|no|no|no|no|yes,0.3333333333333333
451573,What are the men holding?,skateboards,skateboards|skateboard|skateboard|skateboards|skateboards|skateboards|skateboards|skateboards|skateboards|skateboards,1.0
43266,Are these giraffes living in the African grasslands?,yes,no|maybe|no|yes|yes|yes|yes|yes|yes|yes,1.0
486040,What kind of laptops are these?,mac,hp|apple|personal computers|toshiba|apple|pc|pc|apple|toshiba|dell,0.0
345261,Is this taken in a zoo?,yes,no|no|no|no|no|no|no|no|no|no,0.0
453020,Is the floor pattern old-fashioned?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|no,1.0
548267,Are these sheep inside of a pen?,yes,yes|no|yes|no|no|yes|no|yes|no|yes,1.0
234136,Is the bus moving?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
543692,Does this dog look real?,yes,no|no|no dog|no|no|no|no|no|no|no,0.0
431026,Would a penguin likely live here?,yes,no|no|no|no|no|no|no|no|no|no,0.0
164969,Has this pizza been cut?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
372983,What kind of animal is this?,cat,cat|cat|cat|cat|cat|cat|cat|cat|cat|cat,1.0
332861,How many pots are on the stove?,1,1|1|1|1|1|1|1|1|1|1,1.0
363767,What animal is this cake meant to represent?,horse,horse|horse|horse|horse|horse|pony|horse|unicorn|pony|unicorn,1.0
212842,Is the tree alive or dead?,alive,dead|dead|dead|dead|dead|dead|dead|dead|dead|dead,0.0
89225,Is parallel parking permitted in this area?,yes,no|no|no|no|no|no|no|no|no|no,0.0
260627,What kind of vehicle is in the air?,train,train|none|airplane|train|train|none|train|train|train|train,1.0
232845,How many people are wearing watches?,1,2|2|2|2|2|2|1|2|2|2,0.3333333333333333
487338,What is the glass shaped like?,table,round|skull|skull|skull|skull|skull|skull|cup|glass|skull,0.0
467726,"How ,many spoons are in the photo?",1,0|0|0|0|0|0|0|0|0|0,0.0
363559,What kind of food is shown?,vegetable,rice and broccoli|broccoli and rice|broccoli|broccoli and something else|broccoli|broccoli|broccoli and rice|broccoli and barley|rice and broccoli|broccoli and grain,0.0
178064,Is this a hotel room?,no,yes|yes|yes|no|yes|yes|yes|no|no|yes,1.0
230432,Is it cold?,no,no|no|no|no|no|no|no|yes|no|no,1.0
218736,Is there mustard on the hot dog?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
275020,What color is the table?,red,light brown|brown|brown|tan|brown|brown|brown|brown|brown|beige,0.0
145567,What color light is reflected in the water in this picture?,blue,white|green|white|white|green|green|white|clear|white|green,0.0
290078,What bathroom equipment is outside?,toilet,toilet|toilet|toilet|toilet|toilet|toilet|toilet|toilet|toilet|toilet,1.0
